设备编号,维修时长_小时,维修响应_小时,累计故障次数,设备总故障次数,设备故障频率_次每天,最近3次平均间隔,上次故障间隔_小时,上次维修时长_小时,设备平均故障间隔,设备平均维修时长,故障小时,故障星期,是否周末,故障间隔_小时
1000057136,0.38,0.0,387,11,0.029269699741355515,233.61555555555552,317.8333333333333,0.17,848.3772727272727,0.2863636363636364,14,3,0,361.51416666666665
1000057136,0.13,0.08444444444444445,387,11,0.029269699741355515,352.39407407407407,361.51416666666665,0.38,848.3772727272727,0.2863636363636364,8,5,1,377.83472222222224
1000057136,0.2,0.05,387,11,0.029269699741355515,377.14444444444445,377.83472222222224,0.13,848.3772727272727,0.2863636363636364,16,0,0,392.08444444444444
1000057136,0.32,0.6833333333333333,387,11,0.029269699741355515,606.7397222222222,392.08444444444444,0.2,848.3772727272727,0.2863636363636364,10,2,0,1050.3
1000057137,0.43,0.0,182,11,0.030867565671525453,814.95,407.2986111111111,0.23,851.6015151515152,0.29363636363636364,7,2,0,814.95
1000057137,0.33,0.0,182,11,0.030867565671525453,544.725,814.95,0.43,851.6015151515152,0.29363636363636364,17,6,1,274.5
1000057137,0.6,0.03027777777777778,182,11,0.030867565671525453,898.045462962963,274.5,0.33,851.6015151515152,0.29363636363636364,14,3,0,1604.6863888888888
1000057137,0.08,0.03305555555555555,182,11,0.030867565671525453,728.1723148148149,1604.6863888888888,0.6,851.6015151515152,0.29363636363636364,7,2,0,305.3305555555556
1000057137,0.47,0.0,182,11,0.030867565671525453,756.5,305.3305555555556,0.08,851.6015151515152,0.29363636363636364,7,3,0,359.48305555555555
1000057137,0.17,0.0,182,11,0.030867565671525453,757.4934259259259,359.48305555555555,0.47,851.6015151515152,0.29363636363636364,6,0,0,1607.6666666666667
1000057137,0.17,0.0,182,11,0.030867565671525453,680.2770370370371,1607.6666666666667,0.17,851.6015151515152,0.29363636363636364,8,3,0,73.68138888888889
1000057137,0.45,0.0,182,11,0.030867565671525453,1083.370925925926,73.68138888888889,0.17,851.6015151515152,0.29363636363636364,17,5,1,1568.7647222222222
1000057137,0.27,0.0,182,11,0.030867565671525453,634.1389814814814,1568.7647222222222,0.45,851.6015151515152,0.29363636363636364,13,2,0,259.97083333333336
1000057137,0.08,0.35555555555555557,182,11,0.030867565671525453,643.1099074074074,259.97083333333336,0.27,851.6015151515152,0.29363636363636364,17,6,1,100.59416666666667
1000057137,0.18,0.1,182,11,0.030867565671525453,919.517962962963,100.59416666666667,0.08,851.6015151515152,0.29363636363636364,15,1,0,2397.988888888889
1000057138,0.2,0.021111111111111112,124,15,0.04315388863153425,172.92888888888888,407.2986111111111,0.23,567.6777777777777,0.26199999999999996,16,5,1,172.92888888888888
1000057138,0.35,0.0,124,15,0.04315388863153425,468.25291666666664,172.92888888888888,0.2,567.6777777777777,0.26199999999999996,12,2,0,763.5769444444444
1000057138,0.25,0.0,124,15,0.04315388863153425,426.1944444444444,763.5769444444444,0.35,567.6777777777777,0.26199999999999996,18,2,0,342.0775
1000057138,0.18,0.08333333333333333,124,15,0.04315388863153425,405.96814814814815,342.0775,0.25,567.6777777777777,0.26199999999999996,10,0,0,112.25
1000057138,0.3,0.0,124,15,0.04315388863153425,158.52990740740742,112.25,0.18,567.6777777777777,0.26199999999999996,7,1,0,21.26222222222222
1000057138,0.25,0.0,124,15,0.04315388863153425,87.5,21.26222222222222,0.3,567.6777777777777,0.26199999999999996,16,6,1,128.98777777777778
1000057138,0.12,0.042777777777777776,124,15,0.04315388863153425,179.28018518518516,128.98777777777778,0.25,567.6777777777777,0.26199999999999996,20,1,0,387.59055555555557
1000057138,0.47,0.0,124,15,0.04315388863153425,407.8292592592593,387.59055555555557,0.12,567.6777777777777,0.26199999999999996,7,3,0,706.9094444444445
1000057138,0.17,0.1525,124,15,0.04315388863153425,1046.7825,706.9094444444445,0.47,567.6777777777777,0.26199999999999996,13,4,0,2045.8475
1000057138,0.62,0.0,124,15,0.04315388863153425,1027.5862037037036,2045.8475,0.17,567.6777777777777,0.26199999999999996,7,4,0,330.00166666666667
1000057138,0.25,0.08333333333333333,124,15,0.04315388863153425,1107.3777777777777,330.00166666666667,0.62,567.6777777777777,0.26199999999999996,17,1,0,946.2841666666667
1000057138,0.25,0.01861111111111111,124,15,0.04315388863153425,978.5446296296295,946.2841666666667,0.25,567.6777777777777,0.26199999999999996,20,0,0,1659.3480555555554
1000057138,0.17,0.0,124,15,0.04315388863153425,874.2169444444444,1659.3480555555554,0.25,567.6777777777777,0.26199999999999996,13,1,0,17.01861111111111
1000057138,0.18,0.21666666666666667,124,15,0.04315388863153425,783.5555555555553,17.01861111111111,0.17,567.6777777777777,0.26199999999999996,15,1,0,674.3
1000057138,0.17,0.0,124,15,0.04315388863153425,299.36731481481473,674.3,0.18,567.6777777777777,0.26199999999999996,6,3,0,206.78333333333333
1000057139,0.25,0.0,225,8,0.02648141933051662,506.53333333333336,407.2986111111111,0.23,969.6125,0.2525,10,1,0,506.53333333333336
1000057139,0.17,0.0,225,8,0.02648141933051662,347.76666666666665,506.53333333333336,0.25,969.6125,0.2525,7,2,0,189.0
1000057139,0.25,0.0,225,8,0.02648141933051662,895.2888888888889,189.0,0.17,969.6125,0.2525,6,1,0,1990.3333333333333
1000057139,0.2,0.0,225,8,0.02648141933051662,1278.7222222222222,1990.3333333333333,0.25,969.6125,0.2525,6,0,0,1656.8333333333333
1000057139,0.22,0.11638888888888889,225,8,0.02648141933051662,1343.9556481481482,1656.8333333333333,0.2,969.6125,0.2525,7,2,0,384.7002777777778
1000057139,0.28,0.05,225,8,0.02648141933051662,720.4166666666666,384.7002777777778,0.22,969.6125,0.2525,7,0,0,119.71638888888889
1000057139,0.17,0.0,225,8,0.02648141933051662,400.1766666666667,119.71638888888889,0.28,969.6125,0.2525,7,1,0,696.1133333333333
1000057139,0.48,0.0,225,8,0.02648141933051662,1009.8332407407407,696.1133333333333,0.17,969.6125,0.2525,13,2,0,2213.67
1000057141,0.33,0.0,122,20,0.05747699922166564,528.6666666666666,407.2986111111111,0.23,443.9916666666667,0.22149999999999997,7,2,0,528.6666666666666
1000057141,0.2,0.05,122,20,0.05747699922166564,1059.2916666666667,528.6666666666666,0.33,443.9916666666667,0.22149999999999997,13,5,1,1589.9166666666667
1000057141,0.12,0.15583333333333332,122,20,0.05747699922166564,1098.8925,1589.9166666666667,0.2,443.9916666666667,0.22149999999999997,15,5,1,1178.0941666666668
1000057141,0.5,0.0,122,20,0.05747699922166564,954.3055555555557,1178.0941666666668,0.12,443.9916666666667,0.22149999999999997,14,2,0,94.90583333333333
1000057141,0.1,0.034444444444444444,122,20,0.05747699922166564,669.7996296296296,94.90583333333333,0.5,443.9916666666667,0.22149999999999997,6,5,1,736.3988888888889
1000057141,0.27,0.016666666666666666,122,20,0.05747699922166564,373.2075,736.3988888888889,0.1,443.9916666666667,0.22149999999999997,7,3,0,288.3177777777778
1000057141,0.28,0.145,122,20,0.05747699922166564,352.85722222222216,288.3177777777778,0.27,443.9916666666667,0.22149999999999997,17,4,0,33.855
1000057141,0.2,0.5936111111111111,122,20,0.05747699922166564,459.10249999999996,33.855,0.28,443.9916666666667,0.22149999999999997,16,6,1,1055.1347222222223
1000057141,0.18,0.0,122,20,0.05747699922166564,377.5944444444444,1055.1347222222223,0.2,443.9916666666667,0.22149999999999997,12,1,0,43.79361111111111
1000057141,0.15,0.07777777777777778,122,20,0.05747699922166564,468.92240740740726,43.79361111111111,0.18,443.9916666666667,0.22149999999999997,7,0,0,307.8388888888889
1000057141,0.08,0.13,122,20,0.05747699922166564,413.01564814814805,307.8388888888889,0.15,443.9916666666667,0.22149999999999997,7,2,0,887.4144444444445
1000057141,0.13,0.05472222222222222,122,20,0.05747699922166564,518.8928703703701,887.4144444444445,0.08,443.9916666666667,0.22149999999999997,8,3,0,361.42527777777775
1000057141,0.17,0.5811111111111111,122,20,0.05747699922166564,439.82666666666654,361.42527777777775,0.13,443.9916666666667,0.22149999999999997,7,6,1,70.64027777777778
1000057141,0.27,0.08333333333333333,122,20,0.05747699922166564,159.9433333333332,70.64027777777778,0.17,443.9916666666667,0.22149999999999997,7,1,0,47.76444444444444
1000057141,0.23,0.08333333333333333,122,20,0.05747699922166564,191.49601851851835,47.76444444444444,0.27,443.9916666666667,0.22149999999999997,7,6,1,456.0833333333333
1000057141,0.08,0.05527777777777778,122,20,0.05747699922166564,240.95305555555538,456.0833333333333,0.23,443.9916666666667,0.22149999999999997,10,1,0,219.0113888888889
1000057141,0.27,0.03333333333333333,122,20,0.05747699922166564,407.9666666666665,219.0113888888889,0.08,443.9916666666667,0.22149999999999997,7,3,0,548.8052777777777
1000057141,0.17,0.0,122,20,0.05747699922166564,320.0833333333332,548.8052777777777,0.27,443.9916666666667,0.22149999999999997,7,4,0,192.43333333333334
1000057141,0.38,0.016666666666666666,122,20,0.05747699922166564,289.6017592592591,192.43333333333334,0.17,443.9916666666667,0.22149999999999997,15,2,0,127.56666666666666
1000057141,0.32,0.05,122,20,0.05747699922166564,143.92222222222208,127.56666666666666,0.38,443.9916666666667,0.22149999999999997,6,0,0,111.76666666666667
1000057142,0.53,0.0,290,15,0.04285629253387829,24.0,407.2986111111111,0.23,561.6111111111111,0.2846666666666667,7,3,0,24.0
1000057142,0.53,0.0,290,15,0.04285629253387829,102.17319444444445,24.0,0.53,561.6111111111111,0.2846666666666667,19,3,0,180.3463888888889
1000057142,0.4,0.0,290,15,0.04285629253387829,123.06916666666666,180.3463888888889,0.53,561.6111111111111,0.2846666666666667,16,3,0,164.86111111111111
1000057142,0.13,0.0,290,15,0.04285629253387829,527.9444444444445,164.86111111111111,0.4,561.6111111111111,0.2846666666666667,7,6,1,1238.6258333333333
1000057142,0.1,0.0,290,15,0.04285629253387829,1316.2623148148148,1238.6258333333333,0.13,561.6111111111111,0.2846666666666667,8,0,0,2545.3
1000057142,0.18,0.025833333333333333,290,15,0.04285629253387829,1357.4222222222222,2545.3,0.1,561.6111111111111,0.2846666666666667,8,5,1,288.3408333333333
1000057142,0.27,0.03333333333333333,290,15,0.04285629253387829,1096.1555555555556,288.3408333333333,0.18,561.6111111111111,0.2846666666666667,7,3,0,454.8258333333333
1000057142,0.52,0.0,290,15,0.04285629253387829,519.6222222222223,454.8258333333333,0.27,561.6111111111111,0.2846666666666667,7,2,0,815.7
1000057142,0.32,0.0,290,15,0.04285629253387829,427.23500000000007,815.7,0.52,561.6111111111111,0.2846666666666667,18,2,0,11.179166666666667
1000057142,0.23,0.0,290,15,0.04285629253387829,895.9750925925927,11.179166666666667,0.32,561.6111111111111,0.2846666666666667,7,3,0,1861.046111111111
1000057142,0.47,0.0,290,15,0.04285629253387829,659.2944444444444,1861.046111111111,0.23,561.6111111111111,0.2846666666666667,17,0,0,105.65805555555555
1000057142,0.12,0.017222222222222222,290,15,0.04285629253387829,724.1900925925926,105.65805555555555,0.47,561.6111111111111,0.2846666666666667,6,2,0,205.8661111111111
1000057142,0.17,0.0,290,15,0.04285629253387829,114.59268518518518,205.8661111111111,0.12,561.6111111111111,0.2846666666666667,15,3,0,32.25388888888889
1000057142,0.13,0.18694444444444444,290,15,0.04285629253387829,128.76546296296294,32.25388888888889,0.17,561.6111111111111,0.2846666666666667,19,2,0,148.17638888888888
1000057142,0.17,0.0,290,15,0.04285629253387829,176.13907407407407,148.17638888888888,0.13,561.6111111111111,0.2846666666666667,7,3,0,347.9869444444444
1000057143,0.18,0.07138888888888889,238,26,0.07448948391461205,1445.1719444444445,407.2986111111111,0.23,377.77666666666664,0.3230769230769231,16,5,1,1445.1719444444445
1000057143,0.23,0.016666666666666666,238,26,0.07448948391461205,791.08,1445.1719444444445,0.18,377.77666666666664,0.3230769230769231,9,4,0,136.98805555555555
1000057143,0.45,0.0,238,26,0.07448948391461205,663.1644444444445,136.98805555555555,0.23,377.77666666666664,0.3230769230769231,9,0,0,407.3333333333333
1000057143,1.08,0.056666666666666664,238,26,0.07448948391461205,255.83824074074073,407.3333333333333,0.45,377.77666666666664,0.3230769230769231,16,2,0,223.19333333333333
1000057143,0.45,0.0,238,26,0.07448948391461205,440.22490740740733,223.19333333333333,1.08,377.77666666666664,0.3230769230769231,10,3,0,690.1480555555555
1000057143,0.47,0.0,238,26,0.07448948391461205,439.3888888888889,690.1480555555555,0.45,377.77666666666664,0.3230769230769231,7,6,1,404.8252777777778
1000057143,0.13,0.15611111111111112,238,26,0.07448948391461205,431.4390740740741,404.8252777777778,0.47,377.77666666666664,0.3230769230769231,14,0,0,199.3438888888889
1000057143,0.2,0.24416666666666667,238,26,0.07448948391461205,225.4437037037037,199.3438888888889,0.13,377.77666666666664,0.3230769230769231,14,3,0,72.16194444444444
1000057143,0.33,0.0,238,26,0.07448948391461205,96.16666666666667,72.16194444444444,0.2,377.77666666666664,0.3230769230769231,7,4,0,16.99416666666667
1000057143,0.17,0.08277777777777778,238,26,0.07448948391461205,159.99666666666667,16.99416666666667,0.33,377.77666666666664,0.3230769230769231,14,6,1,390.8338888888889
1000057143,0.22,0.016666666666666666,238,26,0.07448948391461205,303.7869444444445,390.8338888888889,0.17,377.77666666666664,0.3230769230769231,14,6,1,503.53277777777777
1000057143,0.68,0.02361111111111111,238,26,0.07448948391461205,399.8087962962963,503.53277777777777,0.22,377.77666666666664,0.3230769230769231,7,5,1,305.0597222222222
1000057143,0.1,0.04111111111111111,238,26,0.07448948391461205,447.8527777777778,305.0597222222222,0.68,377.77666666666664,0.3230769230769231,14,6,1,534.9658333333333
1000057143,0.28,0.0,238,26,0.07448948391461205,637.6662962962963,534.9658333333333,0.1,377.77666666666664,0.3230769230769231,7,2,0,1072.9733333333334
1000057143,0.43,0.0,238,26,0.07448948391461205,711.9799074074075,1072.9733333333334,0.28,377.77666666666664,0.3230769230769231,7,3,0,528.0005555555556
1000057143,0.15,0.29638888888888887,238,26,0.07448948391461205,590.8149074074075,528.0005555555556,0.43,377.77666666666664,0.3230769230769231,10,3,0,171.47083333333333
1000057143,0.17,0.0,238,26,0.07448948391461205,376.4457407407408,171.47083333333333,0.15,377.77666666666664,0.3230769230769231,8,0,0,429.86583333333334
1000057143,0.35,0.0,238,26,0.07448948391461205,223.99416666666676,429.86583333333334,0.17,377.77666666666664,0.3230769230769231,7,3,0,70.64583333333333
1000057143,0.25,0.0,238,26,0.07448948391461205,226.3655555555557,70.64583333333333,0.35,377.77666666666664,0.3230769230769231,17,3,0,178.585
1000057143,0.23,0.0,238,26,0.07448948391461205,88.22129629629637,178.585,0.25,377.77666666666664,0.3230769230769231,9,4,0,15.433055555555555
1000057143,0.25,0.0,238,26,0.07448948391461205,119.9949074074075,15.433055555555555,0.23,377.77666666666664,0.3230769230769231,7,4,0,165.96666666666667
1000057143,0.25,0.0,238,26,0.07448948391461205,60.79990740740749,165.96666666666667,0.25,377.77666666666664,0.3230769230769231,8,4,0,1.0
1000057143,0.27,0.0,238,26,0.07448948391461205,215.3333333333334,1.0,0.25,377.77666666666664,0.3230769230769231,7,3,0,479.03333333333336
1000057143,0.28,0.1,238,26,0.07448948391461205,392.0833333333334,479.03333333333336,0.27,377.77666666666664,0.3230769230769231,7,4,0,696.2166666666667
1000057143,0.48,0.0,238,26,0.07448948391461205,545.4777777777779,696.2166666666667,0.28,377.77666666666664,0.3230769230769231,12,2,0,461.18333333333334
1000057143,0.32,0.18333333333333332,238,26,0.07448948391461205,459.55555555555566,461.18333333333334,0.48,377.77666666666664,0.3230769230769231,17,4,0,221.26666666666668
1000057171,0.17,0.0,73,2,0.01885001799914913,4556.083333333333,407.2986111111111,0.23,3551.25,0.25,14,1,0,4556.083333333333
1000057171,0.33,0.0,73,2,0.01885001799914913,3551.25,4556.083333333333,0.17,3551.25,0.25,16,2,0,2546.4166666666665
1000057172,0.08,0.0,106,1,1.0,512.6647222222222,407.2986111111111,0.23,512.6647222222222,0.08,16,3,0,512.6647222222222
1000057173,0.3,0.05,133,20,0.07795139405783019,298.05305555555555,407.2986111111111,0.23,322.78681944444446,0.3335,18,0,0,298.05305555555555
1000057173,0.17,0.08694444444444445,133,20,0.07795139405783019,372.8330555555556,298.05305555555555,0.3,322.78681944444446,0.3335,9,5,1,447.61305555555555
1000057173,0.33,0.0,133,20,0.07795139405783019,257.6065740740741,447.61305555555555,0.17,322.78681944444446,0.3335,12,6,1,27.15361111111111
1000057173,0.33,0.0,133,20,0.07795139405783019,223.47777777777776,27.15361111111111,0.33,322.78681944444446,0.3335,16,0,0,195.66666666666666
1000057173,0.45,0.0,133,20,0.07795139405783019,257.6512037037037,195.66666666666666,0.33,322.78681944444446,0.3335,14,2,0,550.1333333333333
1000057173,0.47,0.0,133,20,0.07795139405783019,577.2944444444444,550.1333333333333,0.45,322.78681944444446,0.3335,16,1,0,986.0833333333334
1000057173,0.08,0.15694444444444444,133,20,0.07795139405783019,766.975462962963,986.0833333333334,0.47,322.78681944444446,0.3335,13,5,1,764.7097222222222
1000057173,0.08,0.08944444444444444,133,20,0.07795139405783019,760.4035185185185,764.7097222222222,0.08,322.78681944444446,0.3335,15,6,1,530.4175
1000057173,0.22,0.0,133,20,0.07795139405783019,447.21666666666664,530.4175,0.08,322.78681944444446,0.3335,14,1,0,46.522777777777776
1000057173,0.17,0.2677777777777778,133,20,0.07795139405783019,321.6575,46.522777777777776,0.22,322.78681944444446,0.3335,18,3,0,388.03222222222223
1000057173,0.17,0.0,133,20,0.07795139405783019,336.6375925925926,388.03222222222223,0.17,322.78681944444446,0.3335,17,6,1,575.3577777777778
1000057173,0.13,0.2127777777777778,133,20,0.07795139405783019,357.4346296296297,575.3577777777778,0.17,322.78681944444446,0.3335,6,4,0,108.91388888888889
1000057173,0.48,0.0,133,20,0.07795139405783019,311.8837037037037,108.91388888888889,0.13,322.78681944444446,0.3335,18,0,0,251.37944444444443
1000057173,0.25,0.0,133,20,0.07795139405783019,136.63666666666666,251.37944444444443,0.48,322.78681944444446,0.3335,19,2,0,49.61666666666667
1000057173,1.75,0.10277777777777777,133,20,0.07795139405783019,115.77,49.61666666666667,0.25,322.78681944444446,0.3335,17,4,0,46.31388888888889
1000057173,0.52,0.0,133,20,0.07795139405783019,36.37222222222223,46.31388888888889,1.75,322.78681944444446,0.3335,7,5,1,13.186111111111112
1000057173,0.08,0.05,133,20,0.07795139405783019,39.21111111111111,13.186111111111112,0.52,322.78681944444446,0.3335,17,0,0,58.13333333333333
1000057173,0.33,0.07,133,20,0.07795139405783019,55.95537037037037,58.13333333333333,0.08,322.78681944444446,0.3335,17,4,0,96.54666666666667
1000057173,0.08,0.0,133,20,0.07795139405783019,322.97222222222223,96.54666666666667,0.33,322.78681944444446,0.3335,16,3,0,814.2366666666667
1000057173,0.28,0.0,133,20,0.07795139405783019,372.81666666666666,814.2366666666667,0.08,322.78681944444446,0.3335,7,5,1,207.66666666666666
1000057174,0.55,0.0,87,11,0.043958849632427424,2824.525,407.2986111111111,0.23,802.7401515151515,0.2790909090909091,10,0,0,2824.525
1000057174,0.05,0.03333333333333333,87,11,0.043958849632427424,2095.8875,2824.525,0.55,802.7401515151515,0.2790909090909091,9,1,0,1367.25
1000057174,0.17,0.0,87,11,0.043958849632427424,1864.5972222222224,1367.25,0.05,802.7401515151515,0.2790909090909091,19,3,0,1402.0166666666667
1000057174,0.25,0.0,87,11,0.043958849632427424,1177.5833333333333,1402.0166666666667,0.17,802.7401515151515,0.2790909090909091,15,0,0,763.4833333333333
1000057174,0.22,0.03333333333333333,87,11,0.043958849632427424,839.8166666666666,763.4833333333333,0.25,802.7401515151515,0.2790909090909091,9,1,0,353.95
1000057174,0.18,0.19777777777777777,87,11,0.043958849632427424,556.3562962962964,353.95,0.22,802.7401515151515,0.2790909090909091,8,3,0,551.6355555555556
1000057174,0.55,0.5116666666666667,87,11,0.043958849632427424,566.2738888888889,551.6355555555556,0.18,802.7401515151515,0.2790909090909091,9,1,0,793.2361111111111
1000057174,0.08,0.0,87,11,0.043958849632427424,466.3777777777778,793.2361111111111,0.55,802.7401515151515,0.2790909090909091,16,3,0,54.26166666666666
1000057174,0.38,0.0,87,11,0.043958849632427424,441.1191666666667,54.26166666666666,0.08,802.7401515151515,0.2790909090909091,12,2,0,475.8597222222222
1000057174,0.27,0.0,87,11,0.043958849632427424,183.28166666666667,475.8597222222222,0.38,802.7401515151515,0.2790909090909091,7,3,0,19.72361111111111
1000057174,0.37,0.7,87,11,0.043958849632427424,239.92777777777778,19.72361111111111,0.27,802.7401515151515,0.2790909090909091,15,5,1,224.2
1000057178,0.45,0.0,62,4,0.024872884518349472,3366.2166666666667,407.2986111111111,0.23,1806.4603472222223,0.3175,15,1,0,3366.2166666666667
1000057178,0.18,0.07333333333333333,62,4,0.024872884518349472,2639.98,3366.2166666666667,0.45,1806.4603472222223,0.3175,9,4,0,1913.7433333333333
1000057178,0.22,0.0,62,4,0.024872884518349472,2159.3444444444444,1913.7433333333333,0.18,1806.4603472222223,0.3175,7,5,1,1198.0733333333333
1000057178,0.42,0.0,62,4,0.024872884518349472,1286.541574074074,1198.0733333333333,0.22,1806.4603472222223,0.3175,11,1,0,747.8080555555556
1000057179,0.25,0.0,132,16,0.045077917885407395,262.45,407.2986111111111,0.23,548.8145833333333,0.275625,19,1,0,262.45
1000057179,0.3,0.0,132,16,0.045077917885407395,796.7166666666667,262.45,0.25,548.8145833333333,0.275625,6,1,0,1330.9833333333333
1000057179,0.57,0.09583333333333334,132,16,0.045077917885407395,780.401388888889,1330.9833333333333,0.3,548.8145833333333,0.275625,9,4,0,747.7708333333334
1000057179,0.18,0.06277777777777778,132,16,0.045077917885407395,1647.1790740740744,747.7708333333334,0.57,548.8145833333333,0.275625,16,4,0,2862.7830555555556
1000057179,0.13,1.4883333333333333,132,16,0.045077917885407395,1242.4261111111111,2862.7830555555556,0.18,548.8145833333333,0.275625,13,2,0,116.72444444444444
1000057179,0.1,0.02861111111111111,132,16,0.045077917885407395,1097.5835185185185,116.72444444444444,0.13,548.8145833333333,0.275625,14,1,0,313.24305555555554
1000057179,0.22,0.0,132,16,0.045077917885407395,200.60981481481483,313.24305555555554,0.1,548.8145833333333,0.275625,18,1,0,171.86194444444445
1000057179,0.7,0.04472222222222222,132,16,0.045077917885407395,371.52564814814815,171.86194444444445,0.22,548.8145833333333,0.275625,0,0,0,629.4719444444445
1000057179,0.25,0.0,132,16,0.045077917885407395,273.63731481481483,629.4719444444445,0.7,548.8145833333333,0.275625,19,0,0,19.578055555555554
1000057179,0.25,0.03333333333333333,132,16,0.045077917885407395,272.5166666666667,19.578055555555554,0.25,548.8145833333333,0.275625,20,0,0,168.5
1000057179,0.2,0.02277777777777778,132,16,0.045077917885407395,362.50175925925925,168.5,0.25,548.8145833333333,0.275625,7,3,0,899.4272222222222
1000057179,0.12,0.0,132,16,0.045077917885407395,494.7277777777778,899.4272222222222,0.2,548.8145833333333,0.275625,15,6,1,416.2561111111111
1000057179,0.3,0.0,132,16,0.045077917885407395,460.03509259259266,416.2561111111111,0.12,548.8145833333333,0.275625,8,2,0,64.42194444444445
1000057179,0.5,0.0,132,16,0.045077917885407395,265.3298148148148,64.42194444444445,0.3,548.8145833333333,0.275625,11,1,0,315.31138888888887
1000057179,0.17,0.0,132,16,0.045077917885407395,127.07777777777777,315.31138888888887,0.5,548.8145833333333,0.275625,13,1,0,1.5
1000057179,0.17,0.08333333333333333,132,16,0.045077917885407395,259.1871296296296,1.5,0.17,548.8145833333333,0.275625,17,6,1,460.75
1000057180,0.25,0.0,78,3,0.03858865564984368,3433.656388888889,407.2986111111111,0.23,1766.4965740740743,0.2833333333333334,19,0,0,3433.656388888889
1000057180,0.33,0.2838888888888889,78,3,0.03858865564984368,1879.1445833333335,3433.656388888889,0.25,1766.4965740740743,0.2833333333333334,7,0,0,324.6327777777778
1000057180,0.27,0.18333333333333332,78,3,0.03858865564984368,1766.4965740740743,324.6327777777778,0.33,1766.4965740740743,0.2833333333333334,13,1,0,1541.2005555555556
1000057182,0.28,0.0,59,5,0.028985643383993346,2956.1027777777776,407.2986111111111,0.23,1419.2166666666667,0.21800000000000003,21,4,0,2956.1027777777776
1000057182,0.13,0.2702777777777778,59,5,0.028985643383993346,1812.4231944444443,2956.1027777777776,0.28,1419.2166666666667,0.21800000000000003,17,4,0,668.7436111111111
1000057182,0.13,0.13805555555555554,59,5,0.028985643383993346,1455.4817592592592,668.7436111111111,0.13,1419.2166666666667,0.21800000000000003,15,0,0,741.5988888888888
1000057182,0.22,0.0275,59,5,0.028985643383993346,1198.845462962963,741.5988888888888,0.13,1419.2166666666667,0.21800000000000003,17,0,0,2186.193888888889
1000057182,0.33,0.0,59,5,0.028985643383993346,1157.0789814814816,2186.193888888889,0.22,1419.2166666666667,0.21800000000000003,9,2,0,543.4441666666667
1000057187,0.17,0.016666666666666666,140,9,0.024741649263830934,29.683333333333334,407.2986111111111,0.23,973.3224074074074,0.34,21,5,1,29.683333333333334
1000057187,0.18,0.03333333333333333,140,9,0.024741649263830934,55.75,29.683333333333334,0.17,973.3224074074074,0.34,7,2,0,81.81666666666666
1000057187,1.33,0.0325,140,9,0.024741649263830934,233.29472222222225,81.81666666666666,0.18,973.3224074074074,0.34,19,5,1,588.3841666666667
1000057187,0.1,0.26666666666666666,140,9,0.024741649263830934,1172.4666666666667,588.3841666666667,1.33,973.3224074074074,0.34,10,5,1,2847.1991666666668
1000057187,0.25,0.23944444444444443,140,9,0.024741649263830934,1884.6701851851851,2847.1991666666668,0.1,973.3224074074074,0.34,21,6,1,2218.427222222222
1000057187,0.17,0.1388888888888889,140,9,0.024741649263830934,1718.4589814814815,2218.427222222222,0.25,973.3224074074074,0.34,15,3,0,89.75055555555555
1000057187,0.33,0.0,140,9,0.024741649263830934,905.5555555555555,89.75055555555555,0.17,973.3224074074074,0.34,15,6,1,408.4888888888889
1000057187,0.3,0.13333333333333333,140,9,0.024741649263830934,861.2131481481482,408.4888888888889,0.33,973.3224074074074,0.34,12,2,0,2085.4
1000057187,0.23,0.0,140,9,0.024741649263830934,968.2135185185185,2085.4,0.3,973.3224074074074,0.34,15,5,1,410.75166666666667
1000057188,0.37,0.0,135,11,0.03274829410986577,981.4327777777778,407.2986111111111,0.23,822.0837626262626,0.2072727272727273,13,5,1,981.4327777777778
1000057188,0.12,0.06305555555555556,135,11,0.03274829410986577,1272.1351388888888,981.4327777777778,0.37,822.0837626262626,0.2072727272727273,16,0,0,1562.8375
1000057188,0.13,0.0,135,11,0.03274829410986577,1008.2055555555556,1562.8375,0.12,822.0837626262626,0.2072727272727273,16,6,1,480.3463888888889
1000057188,0.1,0.06138888888888889,135,11,0.03274829410986577,1249.1852777777779,480.3463888888889,0.13,822.0837626262626,0.2072727272727273,16,0,0,1704.3719444444444
1000057188,0.2,0.0,135,11,0.03274829410986577,781.0376851851852,1704.3719444444444,0.1,822.0837626262626,0.2072727272727273,7,0,0,158.3947222222222
1000057188,0.3,0.31666666666666665,135,11,0.03274829410986577,1041.2666666666667,158.3947222222222,0.2,822.0837626262626,0.2072727272727273,20,3,0,1261.0333333333333
1000057188,0.15,0.0,135,11,0.03274829410986577,639.870462962963,1261.0333333333333,0.3,822.0837626262626,0.2072727272727273,16,3,0,500.18333333333334
1000057188,0.17,0.012222222222222223,135,11,0.03274829410986577,595.7181481481481,500.18333333333334,0.15,822.0837626262626,0.2072727272727273,18,4,0,25.93777777777778
1000057188,0.28,0.45,135,11,0.03274829410986577,493.5833333333333,25.93777777777778,0.17,822.0837626262626,0.2072727272727273,12,2,0,954.6288888888889
1000057188,0.28,0.0,135,11,0.03274829410986577,445.2833333333333,954.6288888888889,0.28,822.0837626262626,0.2072727272727273,8,3,0,355.28333333333336
1000057188,0.18,0.12861111111111112,135,11,0.03274829410986577,789.4612037037037,355.28333333333336,0.28,822.0837626262626,0.2072727272727273,10,5,1,1058.471388888889
